_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64490768,rabat-76-000zl-gotowe-do-wprowadzeniakredyt-2-ID4mAZG,Rabat 76 000zł *Gotowe do Wprowadzenia*Kredyt 2%,https://www.otodom.pl/pl/ofertarabat-76-000zl-gotowe-do-wprowadzeniakredyt-2-ID4mAZG,684000PLN,480PLN,11591PLN,59.01,THREE,2023-08-07 13:42:29,ul. Aluzyjna,Warszawa,mazowieckie
64490452,2-pokojowe-mieszkanie-42m2-balkon-ID4mAUA,2-pokojowe mieszkanie 42m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-42m2-balkon-ID4mAUA,,,,42.4,TWO,2023-08-07 12:52:30,ul. Aleksandra Kotsisa,Warszawa,mazowieckie
64490393,2-pokojowe-mieszkanie-48m2-loggia-bezposrednio-ID4mATD,2-pokojowe mieszkanie 48m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-48m2-loggia-bezposrednio-ID4mATD,,,,48.25,TWO,2023-08-07 12:51:35,ul. Aleksandra Kotsisa,Warszawa,mazowieckie
64490210,gotowe-do-wprowadzenia-ul-aluzyjna-ID4mAQG,Gotowe do Wprowadzenia ul.Aluzyjna,https://www.otodom.pl/pl/ofertagotowe-do-wprowadzenia-ul-aluzyjna-ID4mAQG,759000PLN,480PLN,12650PLN,60,THREE,2023-08-07 12:41:40,ul. Aluzyjna,Warszawa,mazowieckie
64490211,rabat-69-000zlgotowe-do-wprowadzeniakredyt-2-ID4mAQH,Rabat 69 000zł*Gotowe do Wprowadzenia*Kredyt 2%,https://www.otodom.pl/pl/ofertarabat-69-000zlgotowe-do-wprowadzeniakredyt-2-ID4mAQH,697000PLN,480PLN,12017PLN,58,THREE,2023-08-07 12:41:43,ul. Aluzyjna,Warszawa,mazowieckie
64490176,do-sprzedania-luksusowe-mieszkanie-ID4mAQ8,Do sprzedania luksusowe mieszkanie.,https://www.otodom.pl/pl/ofertado-sprzedania-luksusowe-mieszkanie-ID4mAQ8,819000PLN,600PLN,20946PLN,39.1,TWO,2023-08-07 12:36:03,,Warszawa,mazowieckie
64487947,nowe-gotowe-do-zamieszkania-przy-ch-promenada-ID4mAgb,"Nowe, gotowe do zamieszkania przy Ch Promenada",https://www.otodom.pl/pl/ofertanowe-gotowe-do-zamieszkania-przy-ch-promenada-ID4mAgb,999000PLN,560PLN,21937PLN,45.54,TWO,2023-08-06 13:35:10,,Warszawa,mazowieckie
64484292,unikatowy-apartament-w-cosmopolitan-3-sypialnie-ID4mzje,Unikatowy apartament w Cosmopolitan | 3 sypialnie,https://www.otodom.pl/pl/ofertaunikatowy-apartament-w-cosmopolitan-3-sypialnie-ID4mzje,11000000PLN,,68750PLN,160,FOUR,2023-08-04 14:05:34,ul. Twarda,Warszawa,mazowieckie
64480120,2-pokojowe-mieszkanie-47m2-2-balkony-ID4mydV,2-pokojowe mieszkanie 47m2 + 2 balkony,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-47m2-2-balkony-ID4mydV,,,,47.52,TWO,2023-08-03 12:57:36,ul. Jana Nowaka-Jeziorańskiego,Warszawa,mazowieckie
64472995,2-pokojowe-mieszkanie-39m2-loggia-bez-prowizji-ID4mvn1,2-pokojowe mieszkanie 39m2 + loggia Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-39m2-loggia-bez-prowizji-ID4mvn1,,,,39.16,TWO,2023-08-01 15:41:42,ul. Piotra Wysockiego,Warszawa,mazowieckie
