_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64942570,przytulny-apartament-pryz-placu-konstytucji-ID4ouvO,Przytulny apartament pryz placu Konstytucji,https://www.otodom.pl/pl/ofertaprzytulny-apartament-pryz-placu-konstytucji-ID4ouvO,1150000PLN,780PLN,28700PLN,40.07,TWO,2023-12-31 16:35:08,pl. Plac Konstytucji,Warszawa,mazowieckie
64865449,1-pokojowe-mieszkanie-27m2-balkon-ID4oasW,1-pokojowe mieszkanie 27m2 + balkon,https://www.otodom.pl/pl/oferta1-pokojowe-mieszkanie-27m2-balkon-ID4oasW,435827PLN,,16100PLN,27.07,ONE,2023-12-01 08:40:05,ul. Chełmżyńska,Warszawa,mazowieckie
64866235,4-pokojowe-mieszkanie-82m2-balkon-bezposrednio-ID4oaFB,4-pokojowe mieszkanie 82m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-82m2-balkon-bezposrednio-ID4oaFB,,,,82.24,FOUR,2023-12-01 11:41:53,ul. Orzechowa,Warszawa,mazowieckie
64921237,promocja-praga-studio-lokal-inw-1-pok-1-09-ID4ooYJ,Promocja! Praga Studio | lokal inw. 1-pok. | 1_09,https://www.otodom.pl/pl/ofertapromocja-praga-studio-lokal-inw-1-pok-1-09-ID4ooYJ,331198PLN,,20394PLN,16.24,ONE,2023-12-20 11:47:46,ul. Zgierska,Warszawa,mazowieckie
64865447,3-pokojowe-mieszkanie-39m2-taras-bez-posrednikow-ID4oasT,3-pokojowe mieszkanie 39m2 + taras Bez Pośredników,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-39m2-taras-bez-posrednikow-ID4oasT,564707PLN,,14300PLN,39.49,THREE,2023-12-01 08:40:05,ul. Chełmżyńska,Warszawa,mazowieckie
64920964,promocja-praga-studio-lokal-inw-3-pok-1-02-ID4ooUk,Promocja! Praga Studio | lokal inw. 3-pok. | 1_02,https://www.otodom.pl/pl/ofertapromocja-praga-studio-lokal-inw-3-pok-1-02-ID4ooUk,945292PLN,,24720PLN,38.24,THREE,2023-12-20 10:52:52,ul. Zgierska,Warszawa,mazowieckie
64866226,4-pokojowe-mieszkanie-82m2-balkon-ID4oaFs,4-pokojowe mieszkanie 82m2 + balkon,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-82m2-balkon-ID4oaFs,,,,82.24,FOUR,2023-12-01 11:41:52,ul. Orzechowa,Warszawa,mazowieckie
64902588,praga-i-43-20m2-i-garaz-podziemny-i-2003r-ID4ok7V,"Praga I 43,20m2 I Garaż Podziemny I 2003r.",https://www.otodom.pl/pl/ofertapraga-i-43-20m2-i-garaz-podziemny-i-2003r-ID4ok7V,620000PLN,780PLN,14352PLN,43.2,TWO,2023-12-13 10:15:34,ul. Komorska,Warszawa,mazowieckie
64928321,mieszkanie-na-mokotowie-przy-ul-konstruktorskiej-ID4oqOZ,mieszkanie na Mokotowie przy ul.Konstruktorskiej,https://www.otodom.pl/pl/ofertamieszkanie-na-mokotowie-przy-ul-konstruktorskiej-ID4oqOZ,1723770PLN,1PLN,26850PLN,64.2,TWO,2023-12-22 16:15:40,ul. Konstruktorska,Warszawa,mazowieckie
64936021,2-pokoje-37-m2-garaz-balkon-komorka-ID4osPb,2 pokoje 37 m2 garaż balkon komórka,https://www.otodom.pl/pl/oferta2-pokoje-37-m2-garaz-balkon-komorka-ID4osPb,673560PLN,,18000PLN,37.42,TWO,2023-12-28 11:25:03,ul. Ryżowa,Warszawa,mazowieckie
64921229,promocja-praga-studio-lokal-inw-1-pok-2-05-ID4ooYB,Promocja! Praga Studio | lokal inw. 1-pok. | 2_05,https://www.otodom.pl/pl/ofertapromocja-praga-studio-lokal-inw-1-pok-2-05-ID4ooYB,376825PLN,,23175PLN,16.26,ONE,2023-12-20 11:47:45,ul. Zgierska,Warszawa,mazowieckie
64888130,mieszkanie-115-m2-balkon-garaz-komorka-ID4ogmK,Mieszkanie 115 m2 balkon garaż komórka,https://www.otodom.pl/pl/ofertamieszkanie-115-m2-balkon-garaz-komorka-ID4ogmK,1927632PLN,,16800PLN,114.74,FIVE,2023-12-08 05:14:30,ul. Ryżowa,Warszawa,mazowieckie
64921243,promocja-praga-studio-lokal-inw-1-pok-1-10-ID4ooYP,Promocja! Praga Studio | lokal inw. 1-pok. | 1_10,https://www.otodom.pl/pl/ofertapromocja-praga-studio-lokal-inw-1-pok-1-10-ID4ooYP,325284PLN,,20394PLN,15.95,ONE,2023-12-20 11:47:47,ul. Zgierska,Warszawa,mazowieckie
64911679,gotowiec-inwestycyjny-2-pokojowe-warszawa-34-m2-ID4omuz,Gotowiec inwestycyjny/2 pokojowe/Warszawa/34 m2,https://www.otodom.pl/pl/ofertagotowiec-inwestycyjny-2-pokojowe-warszawa-34-m2-ID4omuz,465908PLN,,13450PLN,34.64,TWO,2023-12-15 21:05:07,,Warszawa,mazowieckie
64910989,apartament-3-pokojowy-las-cisza-rodzinny-59m2-ID4omjr,Apartament/ 3 pokojowy/las/cisza/rodzinny/59m2/,https://www.otodom.pl/pl/ofertaapartament-3-pokojowy-las-cisza-rodzinny-59m2-ID4omjr,762132PLN,,12900PLN,59.08,THREE,2023-12-15 16:05:44,,Warszawa,mazowieckie
64935550,3-pokoje-60-m2-ogrodek-stare-wlochy-ID4osHA,3 pokoje 60 m2 ogródek Stare Włochy,https://www.otodom.pl/pl/oferta3-pokoje-60-m2-ogrodek-stare-wlochy-ID4osHA,1075969PLN,,17900PLN,60.11,THREE,2023-12-28 06:01:02,ul. Ryżowa,Warszawa,mazowieckie
64936052,lokal-mieszkalny-92-m2-duzy-balkon-1-pietro-garaz-ID4osPG,Lokal mieszkalny 92 m2 Duży balkon 1 Piętro garaż,https://www.otodom.pl/pl/ofertalokal-mieszkalny-92-m2-duzy-balkon-1-pietro-garaz-ID4osPG,1642762PLN,,17800PLN,92.29,FOUR,2023-12-28 11:29:08,ul. Ryżowa,Warszawa,mazowieckie
64927973,3-pokojowe-mieszkanie-63m2-ogrodek-ID4oqJn,3-pokojowe mieszkanie 63m2 + ogródek,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-63m2-ogrodek-ID4oqJn,,,,63.2,THREE,2023-12-22 15:22:07,al. Aleje Jerozolimskie,Warszawa,mazowieckie
64921656,mieszkanie-z-klimatem-i-nowa-cena-ID4op5u,Mieszkanie z klimatem I Nowa cena!,https://www.otodom.pl/pl/ofertamieszkanie-z-klimatem-i-nowa-cena-ID4op5u,1350000PLN,800PLN,19380PLN,69.66,THREE,2023-12-20 13:35:25,ul. Ząbkowska,Warszawa,mazowieckie
