_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64670075,dwupokojowe-mieszkanie-w-kamienicy-z-1937-na-woli-ID4nlDJ,Dwupokojowe Mieszkanie W Kamienicy Z 1937 Na Woli,https://www.otodom.pl/pl/ofertadwupokojowe-mieszkanie-w-kamienicy-z-1937-na-woli-ID4nlDJ,599000PLN,750PLN,15722PLN,38.1,TWO,2023-10-02 14:02:25,ul. Jana Długosza,Warszawa,mazowieckie
64713748,mieszkanie-2-pok-48-m2-zabki-ul-skrajna-ID4nx08,"Mieszkanie 2 pok, 48 m2, Ząbki ul. Skrajna",https://www.otodom.pl/pl/ofertamieszkanie-2-pok-48-m2-zabki-ul-skrajna-ID4nx08,556600PLN,,11500PLN,48.4,TWO,2023-10-15 00:05:24,ul. Skrajna,Ząbki,mazowieckie
64736805,kawalerka-33-55-m2-metro-ul-tuzycka-8-ID4nD01,"Kawalerka, 33,55 m2 + METRO |ul. Tużycka 8",https://www.otodom.pl/pl/ofertakawalerka-33-55-m2-metro-ul-tuzycka-8-ID4nD01,505000PLN,,15052PLN,33.55,ONE,2023-10-22 11:53:31,ul. Tużycka,Warszawa,mazowieckie
64764603,2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4nKen,2-pokojowe mieszkanie 45m2 + loggia Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4nKen,756130PLN,,16600PLN,45.55,TWO,2023-10-31 09:12:27,ul. Jagiellońska,Warszawa,mazowieckie
64687059,mikroapartemnt-inwestycyjny-na-woli-20-82-m2-ID4nq3F,"Mikroapartemnt Inwestycyjny na Woli - 20,82 m2",https://www.otodom.pl/pl/ofertamikroapartemnt-inwestycyjny-na-woli-20-82-m2-ID4nq3F,545000PLN,375PLN,26177PLN,20.82,ONE,2023-10-06 15:55:19,,Warszawa,mazowieckie
64693027,swietna-inwestycja-metro-garaz-w-cenie-ID4nrBW,Świetna inwestycja - Metro - Garaż w cenie,https://www.otodom.pl/pl/ofertaswietna-inwestycja-metro-garaz-w-cenie-ID4nrBW,822000PLN,,25480PLN,32.26,TWO,2023-10-09 13:06:03,ul. Kolejowa,Warszawa,mazowieckie
64764632,3-pokojowe-mieszkanie-70m2-balkon-bezposrednio-ID4nKeQ,3-pokojowe mieszkanie 70m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-70m2-balkon-bezposrednio-ID4nKeQ,1100573PLN,,15709PLN,70.06,THREE,2023-10-31 09:12:40,ul. Jagiellońska,Warszawa,mazowieckie
64764788,3-pokojowe-mieszkanie-58m2-loggia-ID4nKhm,3-pokojowe mieszkanie 58m2 + loggia,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-58m2-loggia-ID4nKhm,1193920PLN,,20500PLN,58.24,THREE,2023-10-31 09:13:20,ul. Jagiellońska,Warszawa,mazowieckie
64744831,mieszkanie-53-m-warszawa-ID4nF5t,"Mieszkanie, 53 m², Warszawa",https://www.otodom.pl/pl/ofertamieszkanie-53-m-warszawa-ID4nF5t,1050000PLN,700PLN,19811PLN,53,TWO,2023-10-24 15:45:29,,Warszawa,mazowieckie
64716862,nowy-designerski-apartament-w-porcie-praskim-ID4nxOm,"Nowy, designerski apartament w Porcie Praskim",https://www.otodom.pl/pl/ofertanowy-designerski-apartament-w-porcie-praskim-ID4nxOm,2990000PLN,,33785PLN,88.5,FOUR,2023-10-16 14:06:00,ul. Józefa Sierakowskiego,Warszawa,mazowieckie
64764610,3-pokojowe-mieszkanie-68m2-balkon-bezposrednio-ID4nKeu,3-pokojowe mieszkanie 68m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-68m2-balkon-bezposrednio-ID4nKeu,1089760PLN,,16000PLN,68.11,THREE,2023-10-31 09:12:30,ul. Jagiellońska,Warszawa,mazowieckie
