_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64769431,osiedle-legnicka-mieszkanie-2-pok-a-m16-ID4nLuf,Osiedle Legnicka | mieszkanie 2-pok. | A_M16,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-2-pok-a-m16-ID4nLuf,,,,40.7,TWO,2023-11-02 09:28:56,ul. Legnicka,Warszawa,mazowieckie
64810623,mieszkanie-na-sprzedaz-bemowo-goralska-ID4nVcD,Mieszkanie na sprzedaż - Bemowo Góralska,https://www.otodom.pl/pl/ofertamieszkanie-na-sprzedaz-bemowo-goralska-ID4nVcD,630000PLN,,16981PLN,37.1,TWO,2023-11-14 18:12:18,,Warszawa,mazowieckie
64826162,5-pok-155m-szczesliwice-przy-parku-dwupoziomowe-ID4o0fg,"5 pok.155m Szczęśliwice, przy parku, dwupoziomowe,",https://www.otodom.pl/pl/oferta5-pok-155m-szczesliwice-przy-parku-dwupoziomowe-ID4o0fg,2728000PLN,1878.19PLN,17498PLN,155.9,FIVE,2023-11-19 23:35:40,ul. Opaczewska,Warszawa,mazowieckie
64819826,chmielna-duo-mieszkanie-1-pok-b1-16-ID4nYB4,Chmielna Duo | mieszkanie 1-pok. | B1.16,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-b1-16-ID4nYB4,,,,43.8,ONE,2023-11-17 09:45:20,ul. Chmielna,Warszawa,mazowieckie
64769432,osiedle-legnicka-mieszkanie-4-pok-a-m14-ID4nLug,Osiedle Legnicka | mieszkanie 4-pok. | A_M14,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-4-pok-a-m14-ID4nLug,,,,68.34,FOUR,2023-11-02 09:28:56,ul. Legnicka,Warszawa,mazowieckie
64819787,chmielna-duo-mieszkanie-1-pok-a1-11-ID4nYAr,Chmielna Duo | mieszkanie 1-pok. | A1.11,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-a1-11-ID4nYAr,,,,41.37,ONE,2023-11-17 09:45:15,ul. Chmielna,Warszawa,mazowieckie
64803267,5-pokoi-ogrodek-prestizowa-zielona-okolica-ID4nUhZ,"5 pokoi/ogródek/prestiżowa, zielona okolica",https://www.otodom.pl/pl/oferta5-pokoi-ogrodek-prestizowa-zielona-okolica-ID4nUhZ,3350000PLN,1500PLN,20615PLN,162.5,FIVE,2023-11-13 07:19:56,,Warszawa,mazowieckie
64772746,osiedle-legnicka-mieszkanie-3-pok-b-m28-ID4nMlI,Osiedle Legnicka | mieszkanie 3-pok. | B_M28,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-3-pok-b-m28-ID4nMlI,,,,54.25,THREE,2023-11-03 09:34:45,ul. Legnicka,Warszawa,mazowieckie
64769463,osiedle-legnicka-mieszkanie-3-pok-c-m64-ID4nLuL,Osiedle Legnicka | mieszkanie 3-pok. | C_M64,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-3-pok-c-m64-ID4nLuL,,,,60.37,THREE,2023-11-02 09:29:01,ul. Legnicka,Warszawa,mazowieckie
64815612,piekny-penthouse-w-sasiedztwie-lasu-kabackiego-ID4nXw6,Piękny Penthouse w Sąsiedztwie Lasu Kabackiego,https://www.otodom.pl/pl/ofertapiekny-penthouse-w-sasiedztwie-lasu-kabackiego-ID4nXw6,3950000PLN,,25000PLN,158,FOUR,2023-11-16 00:06:08,,Warszawa,mazowieckie
