_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
65027069,wyjatkowy-apartament-z-2-balkonami-ID4oQwH,Wyjątkowy apartament z 2 balkonami,https://www.otodom.pl/pl/ofertawyjatkowy-apartament-z-2-balkonami-ID4oQwH,1542880PLN,,16000PLN,96.43,FIVE,2024-01-24 16:44:18,ul. Józefa Mehoffera,Warszawa,mazowieckie
65022378,2-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4oPi2,2-pokojowe mieszkanie 40m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4oPi2,,,,40.76,TWO,2024-01-23 15:03:50,ul. Podskarbińska,Warszawa,mazowieckie
65024618,stylowa-kawalerka-z-tarasem-na-goclawiu-ID4oPSa,Stylowa Kawalerka z Tarasem na Gocławiu,https://www.otodom.pl/pl/ofertastylowa-kawalerka-z-tarasem-na-goclawiu-ID4oPSa,646100PLN,,20896PLN,30.92,ONE,2024-01-24 10:03:10,Optyków,Warszawa,mazowieckie
65021331,3-pokojowe-mieszkanie-57m2-balkon-bezposrednio-ID4oP19,3-pokojowe mieszkanie 57m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-57m2-balkon-bezposrednio-ID4oP19,,,,57.82,THREE,2024-01-23 12:49:58,ul. Jagiellońska,Warszawa,mazowieckie
65023331,swietne-mieszkanie-w-rembertowie-ID4oPxp,Świetne mieszkanie w Rembertowie,https://www.otodom.pl/pl/ofertaswietne-mieszkanie-w-rembertowie-ID4oPxp,849000PLN,450PLN,15769PLN,53.84,TWO,2024-01-23 18:14:49,,Warszawa,mazowieckie
65021863,zaciszne-3-pokojowe-mieszkanie-na-goclawku-ID4oP9J,Zaciszne 3 pokojowe mieszkanie na Gocławku,https://www.otodom.pl/pl/ofertazaciszne-3-pokojowe-mieszkanie-na-goclawku-ID4oP9J,889707PLN,,13648PLN,65.19,THREE,2024-01-23 14:03:32,ul. Goździków,Warszawa,mazowieckie
65021623,piekne-mieszkanie-na-zawadach-z-duzym-tarasem-ID4oP5R,Piękne mieszkanie na Zawadach z dużym tarasem,https://www.otodom.pl/pl/ofertapiekne-mieszkanie-na-zawadach-z-duzym-tarasem-ID4oP5R,765000PLN,600PLN,15000PLN,51,TWO,2024-01-23 13:24:34,ul. Jara,Warszawa,mazowieckie
65021608,mieszkanie-3-pokoje-do-wprowadzenia-przy-metrze-ID4oP5C,"Mieszkanie 3 pokoje do wprowadzenia, przy metrze",https://www.otodom.pl/pl/ofertamieszkanie-3-pokoje-do-wprowadzenia-przy-metrze-ID4oP5C,894000PLN,890PLN,14900PLN,60,THREE,2024-01-23 13:22:03,al. Aleja Niepodległości,Warszawa,mazowieckie
65021311,3-pokojowe-mieszkanie-55m2-balkon-ID4oP0P,3-pokojowe mieszkanie 55m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-55m2-balkon-ID4oP0P,,,,55.53,THREE,2024-01-23 12:49:53,ul. Jagiellońska,Warszawa,mazowieckie
65021200,2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4oOZ2,2-pokojowe mieszkanie 44m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4oOZ2,,,,44.26,TWO,2024-01-23 12:49:28,ul. Jagiellońska,Warszawa,mazowieckie
65020455,atrakcyjne-3-pokoje-balkon-garaz-komorka-ID4oON1,Atrakcyjne 3 pokoje-balkon-garaż-komórka,https://www.otodom.pl/pl/ofertaatrakcyjne-3-pokoje-balkon-garaz-komorka-ID4oON1,590291PLN,,11050PLN,53.42,THREE,2024-01-23 11:30:46,,Warszawa,mazowieckie
65019000,3-pokoje-balkon-widok-na-las-garaz-komorka-ID4oOpy,"3 pokoje !! - balkon, widok na las, garaż, komórka",https://www.otodom.pl/pl/oferta3-pokoje-balkon-widok-na-las-garaz-komorka-ID4oOpy,640101PLN,,11550PLN,55.42,THREE,2024-01-22 20:30:58,,Warszawa,mazowieckie
65019001,2-pokoje-balkon-las-garaz-komorka-ID4oOpz,2 pokoje !!-balkon-las-garaż-komórka,https://www.otodom.pl/pl/oferta2-pokoje-balkon-las-garaz-komorka-ID4oOpz,511572PLN,,13350PLN,38.32,TWO,2024-01-22 20:31:04,,Warszawa,mazowieckie
65017897,przestronne-mieszkanie-blisko-pkp-wlochy-ID4oO7L,Przestronne mieszkanie blisko Pkp Włochy,https://www.otodom.pl/pl/ofertaprzestronne-mieszkanie-blisko-pkp-wlochy-ID4oO7L,1050000PLN,1000PLN,15021PLN,69.9,TWO,2024-01-22 16:06:25,ul. Drukarzy,Warszawa,mazowieckie
65016716,warszawa-blizko-ch-atrium-promenada-ID4oNOI,"Warszawa, blizko Ch Atrium Promenada",https://www.otodom.pl/pl/ofertawarszawa-blizko-ch-atrium-promenada-ID4oNOI,821600PLN,,20479PLN,40.12,TWO,2024-01-22 13:41:49,Optyków,Warszawa,mazowieckie
65016714,warszawa-wola-800m-od-ronda-daszynskiego-ID4oNOG,"Warszawa Wola, 800m od Ronda Daszyńskiego",https://www.otodom.pl/pl/ofertawarszawa-wola-800m-od-ronda-daszynskiego-ID4oNOG,930800PLN,,25287PLN,36.81,TWO,2024-01-22 13:41:44,ul. Kolejowa,Warszawa,mazowieckie
65015459,idealne-mieszkanie-na-osiedlu-mokka-mokotow-ID4oNur,Idealne mieszkanie na osiedlu Mokka Mokotów,https://www.otodom.pl/pl/ofertaidealne-mieszkanie-na-osiedlu-mokka-mokotow-ID4oNur,1325000PLN,600PLN,23100PLN,57.36,THREE,2024-01-22 11:00:06,,Warszawa,mazowieckie
65013721,apartament-z-widokiem-na-park-szczesliwicki-ID4oN2p,Apartament z widokiem na Park Szczęśliwicki,https://www.otodom.pl/pl/ofertaapartament-z-widokiem-na-park-szczesliwicki-ID4oN2p,2100000PLN,1600PLN,16800PLN,125,SIX,2024-01-21 15:25:25,ul. Szczęśliwicka,Warszawa,mazowieckie
65012431,atrakcyjne-2-pokojowe-przy-metrze-wierzbno-ID4oMHB,Atrakcyjne 2 Pokojowe Przy Metrze Wierzbno !!!,https://www.otodom.pl/pl/ofertaatrakcyjne-2-pokojowe-przy-metrze-wierzbno-ID4oMHB,730000PLN,550PLN,18718PLN,39,TWO,2024-01-20 18:50:21,,Warszawa,mazowieckie
65009200,blisko-metra-mieszkanie-wlasnosciowe-ID4oLRu,"Blisko metra, mieszkanie własnościowe.",https://www.otodom.pl/pl/ofertablisko-metra-mieszkanie-wlasnosciowe-ID4oLRu,820000PLN,810PLN,13802PLN,59.41,THREE,2024-01-19 14:33:21,ul. Targowa,Warszawa,mazowieckie
65006016,atrakcyjne-2-pokojowe-przy-metrze-natolin-ID4oL28,Atrakcyjne 2 Pokojowe Przy Metrze Natolin !!!,https://www.otodom.pl/pl/ofertaatrakcyjne-2-pokojowe-przy-metrze-natolin-ID4oL28,910000PLN,,17500PLN,52,TWO,2024-01-18 18:50:21,,Warszawa,mazowieckie
65001579,140-m2-5-pokoi-2-lazienki-2-balkony-kominek-metro-ID4oJSz,140 m2 5 pokoi 2 łazienki 2 balkony kominek metro,https://www.otodom.pl/pl/oferta140-m2-5-pokoi-2-lazienki-2-balkony-kominek-metro-ID4oJSz,1615290PLN,1500PLN,11500PLN,140.46,FIVE,2024-01-17 16:46:22,"ul. Mariana Sengera ""Cichego""",Warszawa,mazowieckie
65000077,nowa-inwestycja-oddana-do-uzytku-garaz-ID4oJul,Nowa inwestycja oddana do użytku garaż,https://www.otodom.pl/pl/ofertanowa-inwestycja-oddana-do-uzytku-garaz-ID4oJul,3542000PLN,,25000PLN,141.68,FIVE,2024-01-17 13:05:29,al. Aleja Komisji Edukacji Narodowej,Warszawa,mazowieckie
64988242,3pok-widna-kuchnia-rembertow-las-centrum20min-ID4oGps,"3pok,widna kuchnia|Rembertów|las|Centrum20min",https://www.otodom.pl/pl/oferta3pok-widna-kuchnia-rembertow-las-centrum20min-ID4oGps,642872PLN,,11600PLN,55.42,THREE,2024-01-14 14:02:57,,Warszawa,mazowieckie
64988178,3-stronne-64m2-las-cisza-bielany-blisko-metra-cena-ID4oGoq,3-stronne 64m2|las/cisza|Bielany blisko metra|cena,https://www.otodom.pl/pl/oferta3-stronne-64m2-las-cisza-bielany-blisko-metra-cena-ID4oGoq,851466PLN,,13300PLN,64.02,THREE,2024-01-14 13:33:16,,Warszawa,mazowieckie
